,Unnamed: 0_x,STATE,EVENT_ID,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,Unnamed: 0_y,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
1833,120657,KENTUCKY,804848,2019,Extreme Cold/Wind Chill,0,0,2,0,0.0,0.00K,2338,72.0,M,Outside/Open Areas
1834,120657,KENTUCKY,804848,2019,Extreme Cold/Wind Chill,0,0,2,0,0.0,0.00K,2339,67.0,M,Outside/Open Areas
1835,121027,MISSISSIPPI,809658,2019,Thunderstorm Wind,0,0,0,1,0.0,0.00K,2210,25.0,M,Vehicle/Towed Trailer
1836,121259,VIRGINIA,847664,2019,Thunderstorm Wind,2,0,1,0,2000.0,0.00K,1899,34.0,M,Outside/Open Areas
1837,121330,MISSOURI,801898,2019,Winter Weather,0,0,0,1,,,2152,19.0,F,Vehicle/Towed Trailer
1838,121347,KANSAS,795760,2019,Winter Weather,0,0,0,1,50000.0,0.00K,2147,25.0,M,Vehicle/Towed Trailer
1839,121348,MISSOURI,795764,2019,Winter Weather,0,0,0,1,10000.0,0.00K,2148,19.0,F,Vehicle/Towed Trailer
1840,121506,FLORIDA,848847,2019,High Surf,0,0,1,0,0.0,0.00K,1904,22.0,M,In Water
1841,121520,WISCONSIN,813103,2019,Winter Weather,0,2,0,1,0.0,0.00K,1990,54.0,M,Vehicle/Towed Trailer
1842,121730,CALIFORNIA,818683,2019,Rip Current,0,0,1,0,0.0,0.00K,1940,74.0,M,In Water
1843,121750,TEXAS,823729,2019,Rip Current,0,0,1,0,0.0,0.00K,2025,22.0,M,In Water
1844,121776,CALIFORNIA,818682,2019,Rip Current,0,0,1,0,0.0,0.00K,1939,14.0,M,In Water
1845,122084,CALIFORNIA,797341,2019,Rip Current,0,0,1,0,0.0,0.00K,2315,18.0,M,In Water
1846,122125,IDAHO,802250,2019,Avalanche,0,0,1,0,0.0,0.00K,2326,35.0,M,Outside/Open Areas
1847,122344,CALIFORNIA,805136,2019,Strong Wind,0,0,0,2,0.0,0.00K,2162,,,Permanent Home
1848,122344,CALIFORNIA,805136,2019,Strong Wind,0,0,0,2,0.0,0.00K,2163,,,Permanent Home
1849,122595,OREGON,794653,2019,Strong Wind,0,0,0,1,0.0,0.00K,2295,69.0,M,Outside/Open Areas
1850,123245,MISSOURI,801872,2019,Winter Storm,0,0,0,1,,,2149,32.0,F,Vehicle/Towed Trailer
1851,123248,MISSOURI,801882,2019,Winter Storm,0,0,0,2,,,2150,53.0,F,Vehicle/Towed Trailer
1852,123248,MISSOURI,801882,2019,Winter Storm,0,0,0,2,,,2151,14.0,F,Vehicle/Towed Trailer
1853,123369,VIRGINIA,801733,2019,Winter Weather,0,0,0,1,,,2153,22.0,M,Vehicle/Towed Trailer
1854,123414,TEXAS,804082,2019,Winter Storm,0,0,0,3,,,2154,35.0,F,Vehicle/Towed Trailer
1855,123414,TEXAS,804082,2019,Winter Storm,0,0,0,3,,,2155,35.0,M,Vehicle/Towed Trailer
1856,123414,TEXAS,804082,2019,Winter Storm,0,0,0,3,,,2156,10.0,F,Vehicle/Towed Trailer
1857,123497,INDIANA,849193,2019,Lightning,0,0,1,0,0.0,0.00K,2135,65.0,M,Boating
1858,123772,NEW MEXICO,792690,2019,Heavy Snow,0,66,0,1,500000.0,0.00K,2287,50.0,M,Vehicle/Towed Trailer
1859,123817,CALIFORNIA,791368,2019,Cold/Wind Chill,0,0,2,0,0.0,0.00K,2282,,,Outside/Open Areas
1860,123817,CALIFORNIA,791368,2019,Cold/Wind Chill,0,0,2,0,0.0,0.00K,2283,,,Vehicle/Towed Trailer
1861,123951,ILLINOIS,802738,2019,Winter Storm,0,0,0,1,0.0,0.00K,2327,75.0,M,Outside/Open Areas
1862,124046,INDIANA,794955,2019,Winter Weather,0,0,0,1,0.0,0.00K,2302,28.0,M,Outside/Open Areas
1863,124102,ILLINOIS,797646,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2321,82.0,M,Outside/Open Areas
1864,124160,MICHIGAN,803882,2019,Cold/Wind Chill,0,0,1,0,0.0,0.00K,2329,75.0,M,Outside/Open Areas
1865,124255,MICHIGAN,793953,2019,Winter Weather,0,0,0,1,0.0,0.00K,2290,52.0,M,Outside/Open Areas
1866,124292,COLORADO,792214,2019,Avalanche,0,0,1,0,0.0,0.00K,2285,40.0,M,Outside/Open Areas
1867,124311,CALIFORNIA,796413,2019,Flood,0,0,1,0,0.0,0.00K,2313,,M,In Water
1868,124335,ILLINOIS,797640,2019,Winter Weather,0,0,0,1,0.0,0.00K,2320,62.0,F,Vehicle/Towed Trailer
1869,124336,ILLINOIS,797560,2019,Winter Weather,0,0,0,1,0.0,0.00K,2319,45.0,F,Vehicle/Towed Trailer
1870,124338,WASHINGTON,791649,2019,Winter Weather,0,0,0,1,0.0,0.00K,2284,,,Vehicle/Towed Trailer
1871,124533,INDIANA,795005,2019,Winter Weather,0,0,0,2,0.0,0.00K,2303,22.0,M,Outside/Open Areas
1872,124533,INDIANA,795005,2019,Winter Weather,0,0,0,2,0.0,0.00K,2304,21.0,F,Outside/Open Areas
1873,125020,CALIFORNIA,792656,2019,Dense Fog,0,3,0,1,10000.0,0.00K,2286,65.0,M,Vehicle/Towed Trailer
1874,125044,UTAH,794267,2019,Avalanche,0,0,1,0,0.0,0.00K,2293,39.0,M,Outside/Open Areas
1875,125045,COLORADO,794275,2019,Avalanche,0,0,1,0,0.0,0.00K,2294,50.0,M,Outside/Open Areas
1876,125155,WYOMING,802751,2019,Avalanche,0,0,1,0,0.0,0.00K,2328,29.0,M,Outside/Open Areas
1877,125386,MINNESOTA,800125,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2323,46.0,F,Outside/Open Areas
1878,125535,OHIO,793453,2019,Winter Weather,0,0,0,1,10000.0,0.00K,2289,34.0,F,Vehicle/Towed Trailer
1879,125538,NEW MEXICO,794220,2019,Avalanche,0,0,2,0,0.0,0.00K,2291,26.0,M,Outside/Open Areas
1880,125538,NEW MEXICO,794220,2019,Avalanche,0,0,2,0,0.0,0.00K,2292,22.0,M,Outside/Open Areas
1881,125569,CALIFORNIA,797421,2019,Strong Wind,0,0,1,0,0.0,0.00K,2316,,M,Outside/Open Areas
1882,125584,KANSAS,798982,2019,Winter Weather,0,0,0,1,0.0,0.00K,2322,71.0,F,Outside/Open Areas
1883,125607,ILLINOIS,797311,2019,Winter Storm,0,0,0,1,0.0,0.00K,2314,63.0,M,Outside/Open Areas
1884,125621,MINNESOTA,800956,2019,Extreme Cold/Wind Chill,0,0,1,0,40000.0,0.00K,2324,22.0,M,Outside/Open Areas
1885,125884,SOUTH DAKOTA,804570,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2336,58.0,F,Outside/Open Areas
1886,126043,IDAHO,802239,2019,Winter Weather,0,1,0,1,0.0,0.00K,2325,74.0,M,Vehicle/Towed Trailer
1887,126562,MICHIGAN,804274,2019,Winter Weather,0,2,0,2,10000.0,0.00K,2330,,M,Outside/Open Areas
1888,126562,MICHIGAN,804274,2019,Winter Weather,0,2,0,2,10000.0,0.00K,2331,78.0,F,Vehicle/Towed Trailer
1889,126571,NEW YORK,804490,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2335,69.0,M,Outside/Open Areas
1890,126819,TEXAS,804444,2019,Winter Weather,0,0,3,0,0.0,0.00K,2332,,,Vehicle/Towed Trailer
1891,126819,TEXAS,804444,2019,Winter Weather,0,0,3,0,0.0,0.00K,2333,,,Vehicle/Towed Trailer
1892,126819,TEXAS,804444,2019,Winter Weather,0,0,3,0,0.0,0.00K,2334,,,Vehicle/Towed Trailer
1893,126936,CONNECTICUT,795342,2019,Winter Storm,0,0,1,0,0.0,0.00K,2305,,,Under Tree
1894,126945,HAWAII,796115,2019,High Surf,0,0,0,1,0.0,0.00K,2308,52.0,M,In Water
1895,126946,HAWAII,796116,2019,High Surf,0,0,0,1,0.0,0.00K,2309,52.0,M,In Water
1896,126949,CALIFORNIA,796277,2019,Strong Wind,0,0,1,0,0.0,0.00K,2312,32.0,M,Vehicle/Towed Trailer
1897,127160,MICHIGAN,795779,2019,Cold/Wind Chill,0,0,2,0,0.0,0.00K,2306,70.0,M,Outside/Open Areas
1898,127160,MICHIGAN,795779,2019,Cold/Wind Chill,0,0,2,0,0.0,0.00K,2307,75.0,M,Outside/Open Areas
1899,127161,HAWAII,796117,2019,High Surf,0,0,0,1,0.0,0.00K,2310,52.0,M,In Water
1900,127162,HAWAII,796118,2019,High Surf,0,0,0,1,0.0,0.00K,2311,52.0,M,In Water
1901,127185,CALIFORNIA,797452,2019,Heavy Rain,0,0,0,1,0.0,0.00K,2317,25.0,M,Vehicle/Towed Trailer
1902,127186,CALIFORNIA,797455,2019,Strong Wind,0,0,0,1,0.0,0.00K,2318,52.0,M,Outside/Open Areas
1903,127236,VIRGINIA,793101,2019,Winter Storm,2,0,0,1,75000.0,0.00K,2288,73.0,M,Vehicle/Towed Trailer
1904,127291,IOWA,804847,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2337,18.0,M,Outside/Open Areas
1905,127525,IOWA,804852,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2340,18.0,M,Outside/Open Areas
1906,127714,MISSOURI,797740,2019,Winter Weather,0,2,0,1,1000000.0,0.00K,2346,74.0,F,Vehicle/Towed Trailer
1907,127777,CALIFORNIA,804275,2019,Debris Flow,0,0,0,1,0.0,0.00K,2352,22.0,F,Outside/Open Areas
1908,127918,ILLINOIS,797647,2019,Cold/Wind Chill,0,0,1,0,0.0,0.00K,2345,72.0,F,Permanent Structure
1909,128202,OREGON,802480,2019,Heavy Rain,0,0,0,1,,,2215,,,Vehicle/Towed Trailer
1910,128313,CALIFORNIA,802037,2019,Strong Wind,1,0,1,0,500.0,0.00K,2350,84.0,M,Vehicle/Towed Trailer
1911,128574,INDIANA,797507,2019,Winter Weather,0,0,0,3,0.0,0.00K,2342,50.0,M,In Water
1912,128574,INDIANA,797507,2019,Winter Weather,0,0,0,3,0.0,0.00K,2343,15.0,F,In Water
1913,128574,INDIANA,797507,2019,Winter Weather,0,0,0,3,0.0,0.00K,2344,13.0,F,In Water
1914,128718,WASHINGTON,818978,2019,Strong Wind,0,0,0,2,,,2069,73.0,M,Other
1915,128718,WASHINGTON,818978,2019,Strong Wind,0,0,0,2,,,2070,70.0,M,Other
1916,128921,CALIFORNIA,812917,2019,High Surf,0,0,1,0,0.0,0.00K,2063,44.0,M,In Water
1917,129099,CALIFORNIA,812922,2019,Rip Current,0,0,1,0,0.0,0.00K,2064,29.0,M,In Water
1918,129241,WISCONSIN,819969,2019,Extreme Cold/Wind Chill,0,0,1,1,0.0,0.00K,1992,62.0,M,Outside/Open Areas
1919,129241,WISCONSIN,819969,2019,Extreme Cold/Wind Chill,0,0,1,1,0.0,0.00K,1993,55.0,M,Permanent Structure
1920,129242,WISCONSIN,824123,2019,Cold/Wind Chill,0,0,1,0,0.0,0.00K,1995,56.0,M,Outside/Open Areas
1921,129464,TENNESSEE,810342,2019,Flood,0,0,1,0,32500000.0,0.00K,1980,59.0,M,Vehicle/Towed Trailer
1922,130024,MARYLAND,862270,2019,Thunderstorm Wind,0,0,1,0,1500000.0,0.00K,2032,57.0,F,Vehicle/Towed Trailer
1923,130156,WISCONSIN,868417,2019,Dense Fog,0,3,0,1,12000.0,0.00K,2052,66.0,F,Vehicle/Towed Trailer
1924,130214,WASHINGTON,797000,2019,Heavy Snow,0,0,0,1,,,2301,,M,Vehicle/Towed Trailer
1925,130379,WASHINGTON,795576,2019,Heavy Snow,0,0,0,1,0.0,0.00K,2300,85.0,F,Vehicle/Towed Trailer
1926,130380,WASHINGTON,795577,2019,Heavy Snow,0,0,0,1,0.0,0.00K,2299,7.0,F,Vehicle/Towed Trailer
1927,130815,COLORADO,801550,2019,Avalanche,0,0,1,0,0.0,0.00K,2073,53.0,M,Outside/Open Areas
1928,130817,COLORADO,801603,2019,Avalanche,0,0,1,0,0.0,0.00K,2074,25.0,M,Outside/Open Areas
1929,130850,TEXAS,893044,2019,Rip Current,0,0,1,0,0.0,0.00K,2213,17.0,M,In Water
1930,130982,CALIFORNIA,804863,2019,High Surf,0,0,1,0,0.0,0.00K,2161,64.0,M,In Water
1931,131048,FLORIDA,808622,2019,Rip Current,0,0,1,0,0.0,0.00K,2079,60.0,M,In Water
1932,131187,OHIO,804388,2019,Extreme Cold/Wind Chill,0,0,1,0,0.0,0.00K,2160,60.0,F,Permanent Home
1933,131690,CALIFORNIA,805599,2019,High Surf,0,0,1,0,0.0,0.00K,2077,,M,Boating
1934,131825,WISCONSIN,809516,2019,Winter Storm,0,71,0,1,0.0,0.00K,2365,30.0,M,Outside/Open Areas
1935,131826,CALIFORNIA,798141,2019,Winter Storm,0,0,0,1,80000.0,0.00K,2366,,F,Vehicle/Towed Trailer
1936,132195,NEW YORK,811033,2019,Winter Weather,0,0,0,1,,,2080,27.0,F,Vehicle/Towed Trailer
1937,132399,ALABAMA,812906,2019,Flash Flood,1,0,1,0,0.0,0.00K,2369,18.0,M,Vehicle/Towed Trailer
1938,132638,CALIFORNIA,818414,2019,Sneakerwave,0,0,1,0,0.0,0.00K,2113,39.0,M,Outside/Open Areas
1939,132748,CALIFORNIA,810660,2019,Winter Storm,0,0,0,2,10000.0,0.00K,2367,32.0,M,Vehicle/Towed Trailer
1940,132748,CALIFORNIA,810660,2019,Winter Storm,0,0,0,2,10000.0,0.00K,2368,31.0,F,Vehicle/Towed Trailer
1941,132763,MISSISSIPPI,799239,2019,Tornado,11,0,1,1,2000000.0,0.00K,2370,41.0,F,Permanent Structure
1942,132763,MISSISSIPPI,799239,2019,Tornado,11,0,1,1,2000000.0,0.00K,2371,77.0,M,Permanent Structure
1943,132862,VERMONT,832259,2019,Thunderstorm Wind,0,0,2,0,25000.0,0.00K,2240,73.0,M,Unknown
1944,132862,VERMONT,832259,2019,Thunderstorm Wind,0,0,2,0,25000.0,0.00K,2241,73.0,F,Unknown
1945,132898,KENTUCKY,807189,2019,Flood,0,0,1,0,0.0,0.00K,2078,59.0,M,Vehicle/Towed Trailer
1946,133053,WISCONSIN,824106,2019,Cold/Wind Chill,0,0,0,1,0.0,0.00K,1994,,M,Outside/Open Areas
1947,133108,WYOMING,802414,2019,Blizzard,0,0,0,1,,,2075,28.0,M,Vehicle/Towed Trailer
1948,133451,OHIO,804387,2019,Extreme Cold/Wind Chill,0,0,3,0,100000.0,0.00K,2157,65.0,M,Permanent Home
1949,133451,OHIO,804387,2019,Extreme Cold/Wind Chill,0,0,3,0,100000.0,0.00K,2158,48.0,F,Outside/Open Areas
1950,133451,OHIO,804387,2019,Extreme Cold/Wind Chill,0,0,3,0,100000.0,0.00K,2159,59.0,M,Outside/Open Areas
1951,133821,NEVADA,814646,2019,Cold/Wind Chill,0,0,0,2,0.0,0.00K,2105,63.0,M,Outside/Open Areas
1952,133821,NEVADA,814646,2019,Cold/Wind Chill,0,0,0,2,0.0,0.00K,2106,69.0,M,Permanent Home
1953,134067,NEVADA,814656,2019,Cold/Wind Chill,0,0,2,0,0.0,0.00K,2107,62.0,M,Outside/Open Areas
1954,134067,NEVADA,814656,2019,Cold/Wind Chill,0,0,2,0,0.0,0.00K,2108,44.0,M,Outside/Open Areas
1955,134114,TEXAS,809596,2019,Rip Current,0,0,1,0,0.0,0.00K,2059,18.0,M,In Water
1956,134663,COLORADO,815401,2019,Blizzard,0,0,1,2,100000.0,0.00K,2109,68.0,M,Outside/Open Areas
1957,134663,COLORADO,815401,2019,Blizzard,0,0,1,2,100000.0,0.00K,2110,50.0,F,Permanent Home
1958,134663,COLORADO,815401,2019,Blizzard,0,0,1,2,100000.0,0.00K,2111,55.0,M,Permanent Home
1959,134772,FLORIDA,807853,2019,Rip Current,0,0,1,0,0.0,0.00K,2056,14.0,M,In Water
1960,134837,ARIZONA,817354,2019,Heat,0,0,1,0,0.0,0.00K,2190,97.0,M,Outside/Open Areas
1961,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2082,59.0,F,Mobile/Trailer Home
1962,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2083,68.0,F,Mobile/Trailer Home
1963,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2084,69.0,F,Mobile/Trailer Home
1964,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2085,63.0,M,Mobile/Trailer Home
1965,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2086,62.0,F,Mobile/Trailer Home
1966,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2087,65.0,M,Mobile/Trailer Home
1967,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2088,63.0,F,Mobile/Trailer Home
1968,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2089,38.0,M,Mobile/Trailer Home
1969,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2090,86.0,M,Mobile/Trailer Home
1970,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2091,59.0,M,Mobile/Trailer Home
1971,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2092,59.0,F,Mobile/Trailer Home
1972,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2093,10.0,M,Mobile/Trailer Home
1973,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2094,53.0,M,Mobile/Trailer Home
1974,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2095,41.0,F,Mobile/Trailer Home
1975,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2096,6.0,M,Mobile/Trailer Home
1976,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2097,22.0,F,Mobile/Trailer Home
1977,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2098,22.0,M,Mobile/Trailer Home
1978,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2099,9.0,M,Mobile/Trailer Home
1979,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2100,8.0,F,Mobile/Trailer Home
1980,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2101,57.0,F,Permanent Home
1981,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2102,89.0,M,Permanent Home
1982,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2103,53.0,M,Permanent Home
1983,134876,ALABAMA,813640,2019,Tornado,90,0,23,0,0.0,0.00K,2104,83.0,F,Permanent Home
1984,134941,CALIFORNIA,848403,2019,Cold/Wind Chill,0,0,0,1,0.0,0.00K,1901,9.0,M,In Water
1985,135181,COLORADO,801196,2019,Blizzard,0,0,0,1,,,2072,52.0,M,Vehicle/Towed Trailer
1986,135437,KENTUCKY,813465,2019,Flood,0,0,1,0,5000.0,0.00K,2081,37.0,M,Vehicle/Towed Trailer
1987,135550,TEXAS,806480,2019,High Wind,0,1,1,0,0.0,0.00K,2054,,M,Outside/Open Areas
1988,136264,MONTANA,810666,2019,Winter Weather,5,0,1,0,,0.00K,2060,,M,In Water
1989,136533,CALIFORNIA,812914,2019,Rip Current,0,0,1,0,0.0,0.00K,2062,18.0,M,In Water
1990,136781,NORTH CAROLINA,808706,2019,High Surf,0,0,1,0,0.0,0.00K,2058,18.0,M,In Water
1991,136936,WISCONSIN,815435,2019,Flood,0,0,1,0,0.0,0.00K,2112,74.0,F,Outside/Open Areas
1992,137450,SOUTH DAKOTA,802871,2019,Blizzard,0,0,1,0,0.0,0.00K,2076,51.0,M,Outside/Open Areas
1993,137514,FLORIDA,820547,2019,Thunderstorm Wind,1,0,1,0,50000.0,0.00K,2115,8.0,F,Permanent Home
1994,137776,TEXAS,828940,2019,Flash Flood,0,0,1,0,0.0,0.00K,1897,55.0,M,Vehicle/Towed Trailer
1995,138247,FLORIDA,821108,2019,Rip Current,0,0,1,0,0.0,0.00K,2393,49.0,M,In Water
1996,138343,VIRGINIA,820037,2019,Thunderstorm Wind,0,0,1,0,20000.0,0.00K,2114,78.0,F,Permanent Home
1997,138431,FLORIDA,846067,2019,Rip Current,0,0,1,0,0.0,0.00K,2401,,M,In Water
1998,138464,ILLINOIS,819348,2019,Strong Wind,0,0,1,0,0.0,0.00K,2071,9.0,M,In Water
1999,138482,NEVADA,820642,2019,Heat,0,0,0,1,0.0,0.00K,2116,62.0,M,Outside/Open Areas
2000,138558,OKLAHOMA,822242,2019,Tornado,11,0,2,0,300000.0,0.00K,2119,58.0,F,Mobile/Trailer Home
2001,138558,OKLAHOMA,822242,2019,Tornado,11,0,2,0,300000.0,0.00K,2120,83.0,F,Mobile/Trailer Home
2002,138593,TEXAS,818799,2019,Flash Flood,1,0,3,0,10000.0,0.00K,2066,7.0,M,In Water
2003,138593,TEXAS,818799,2019,Flash Flood,1,0,3,0,10000.0,0.00K,2067,3.0,F,In Water
2004,138593,TEXAS,818799,2019,Flash Flood,1,0,3,0,10000.0,0.00K,2068,27.0,F,Vehicle/Towed Trailer
2005,138780,GEORGIA,814016,2019,Heavy Rain,0,0,0,1,10000.0,0.01K,2065,64.0,M,Vehicle/Towed Trailer
2006,138821,NORTH CAROLINA,863509,2019,Lightning,0,0,1,0,0.0,0.00K,2177,23.0,M,In Water
2007,138826,TEXAS,807386,2019,Tornado,0,0,1,0,1000000.0,,2055,,F,Mobile/Trailer Home
2008,138847,FLORIDA,822066,2019,Rip Current,0,0,1,0,,,2117,40.0,F,In Water
2009,138857,OKLAHOMA,822368,2019,Flood,0,0,1,0,0.0,0.00K,2121,55.0,M,Vehicle/Towed Trailer
2010,138922,WEST VIRGINIA,817969,2019,Thunderstorm Wind,0,0,1,0,500.0,0.00K,1938,55.0,F,Under Tree
2011,139147,MARYLAND,844245,2019,Thunderstorm Wind,0,0,1,0,,,2266,,M,Under Tree
2012,139244,NORTH CAROLINA,810946,2019,High Surf,0,0,1,0,0.0,0.00K,2061,17.0,F,In Water
2013,139250,NORTH CAROLINA,822093,2019,Strong Wind,0,0,1,0,10000.0,0.00K,2118,28.0,M,Other
2014,139286,CALIFORNIA,861465,2019,Wildfire,8,0,0,1,0.0,0.00K,2053,55.0,M,Permanent Home
2015,139472,ILLINOIS,822735,2019,Flood,0,0,1,0,0.0,0.00K,2122,25.0,M,Vehicle/Towed Trailer
2016,139643,CALIFORNIA,861463,2019,Wildfire,8,0,0,1,0.0,0.00K,2030,55.0,M,Permanent Home
2017,139644,CALIFORNIA,861464,2019,Wildfire,8,0,0,1,0.0,0.00K,2031,55.0,M,Permanent Home
2018,140166,FLORIDA,808514,2019,Rip Current,0,0,1,0,0.0,0.00K,2057,20.0,M,In Water
2019,140626,NORTH CAROLINA,814162,2019,Rip Current,0,0,2,0,0.0,0.00K,1933,24.0,M,In Water
2020,140626,NORTH CAROLINA,814162,2019,Rip Current,0,0,2,0,0.0,0.00K,1934,5.0,M,In Water
2021,140832,NORTH CAROLINA,814159,2019,Rip Current,0,0,1,0,0.0,0.00K,1932,48.0,M,In Water
2022,140833,NORTH CAROLINA,814168,2019,Rip Current,0,0,1,0,0.0,0.00K,1935,28.0,M,In Water
2023,140834,NORTH CAROLINA,816899,2019,Rip Current,0,0,1,0,0.0,0.00K,1937,38.0,M,In Water
2024,141564,ILLINOIS,846511,2019,Excessive Heat,0,0,1,0,0.0,0.00K,2273,81.0,M,Outside/Open Areas
2025,141600,TEXAS,855043,2019,Excessive Heat,0,0,4,0,0.0,0.00K,1905,0.0,,Outside/Open Areas
2026,141600,TEXAS,855043,2019,Excessive Heat,0,0,4,0,0.0,0.00K,1906,25.0,F,Outside/Open Areas
2027,141600,TEXAS,855043,2019,Excessive Heat,0,0,4,0,0.0,0.00K,1907,0.0,,Outside/Open Areas
2028,141600,TEXAS,855043,2019,Excessive Heat,0,0,4,0,0.0,0.00K,1908,3.0,,Outside/Open Areas
2029,141607,MISSOURI,855994,2019,Flash Flood,0,0,1,0,0.0,0.00K,1910,33.0,F,Outside/Open Areas
2030,141784,KENTUCKY,815834,2019,Thunderstorm Wind,0,0,1,0,155000.0,10.00K,1936,61.0,M,Vehicle/Towed Trailer
2031,141806,OHIO,846896,2019,Flash Flood,1,0,1,0,150000.0,0.00K,2276,26.0,M,Vehicle/Towed Trailer
2032,142330,NORTH CAROLINA,824332,2019,Thunderstorm Wind,1,0,1,0,10000.0,0.00K,1947,,,Unknown
2033,142463,KENTUCKY,804812,2019,Flood,0,0,2,0,15000.0,0.00K,2353,60.0,M,Vehicle/Towed Trailer
2034,142463,KENTUCKY,804812,2019,Flood,0,0,2,0,15000.0,0.00K,2354,58.0,M,In Water
2035,142575,NEBRASKA,808917,2019,Winter Weather,0,3,0,1,0.0,0.00K,2364,29.0,M,Vehicle/Towed Trailer
2036,142718,KANSAS,795687,2019,Winter Weather,0,0,0,1,10000.0,0.00K,2296,64.0,M,Vehicle/Towed Trailer
2037,142841,OHIO,797147,2019,Flood,0,0,1,0,15000.0,0.00K,2341,54.0,M,Vehicle/Towed Trailer
2038,143108,CALIFORNIA,805386,2019,Flash Flood,0,0,1,0,100000.0,0.00K,2356,76.0,M,Vehicle/Towed Trailer
2039,143130,INDIANA,797540,2019,Winter Weather,1,0,0,2,0.0,0.00K,2360,,M,Outside/Open Areas
2040,143130,INDIANA,797540,2019,Winter Weather,1,0,0,2,0.0,0.00K,2361,,F,Outside/Open Areas
2041,143323,NEVADA,805402,2019,Cold/Wind Chill,0,0,0,1,0.0,0.00K,2357,51.0,M,Outside/Open Areas
2042,143602,MISSOURI,795729,2019,Winter Weather,0,2,0,2,100000.0,0.00K,2297,19.0,F,Vehicle/Towed Trailer
2043,143602,MISSOURI,795729,2019,Winter Weather,0,2,0,2,100000.0,0.00K,2298,21.0,M,Vehicle/Towed Trailer
2044,143786,NEVADA,805460,2019,Cold/Wind Chill,0,0,0,1,0.0,0.00K,2358,53.0,M,Outside/Open Areas
2045,144404,VIRGINIA,803312,2019,Winter Weather,0,0,1,0,,,2351,52.0,F,Under Tree
2046,144866,CALIFORNIA,807040,2019,Flood,0,0,1,0,0.0,0.00K,2362,35.0,M,In Water
2047,144987,COLORADO,798371,2019,Avalanche,0,0,1,0,0.0,0.00K,2347,47.0,M,Outside/Open Areas
2048,144988,COLORADO,798364,2019,Avalanche,0,0,2,0,0.0,0.00K,2348,27.0,M,Outside/Open Areas
2049,144988,COLORADO,798364,2019,Avalanche,0,0,2,0,0.0,0.00K,2349,37.0,M,Outside/Open Areas
2050,145288,OHIO,806035,2019,Flood,0,0,1,0,5000.0,0.00K,2359,58.0,M,Vehicle/Towed Trailer
2051,145315,MISSOURI,805364,2019,Winter Weather,0,1,0,1,0.0,0.00K,2355,30.0,M,Vehicle/Towed Trailer
2052,145848,SOUTH DAKOTA,808779,2019,Blizzard,0,0,1,0,0.0,0.00K,2363,46.0,M,Outside/Open Areas
2053,146032,ARKANSAS,816788,2019,Flood,0,0,1,0,0.0,0.00K,2189,76.0,M,Vehicle/Towed Trailer
2054,146120,FLORIDA,825810,2019,Rip Current,0,0,1,0,0.0,0.00K,1839,71.0,M,In Water
2055,146348,COLORADO,832399,2019,Flood,0,0,1,0,0.0,0.00K,1843,31.0,F,Other
2056,146349,COLORADO,832420,2019,Flood,0,0,1,0,0.0,0.00K,1845,29.0,M,Other
